Starting run from scratch
22,val,0.0372401936635392,0.9181650400134879,0.9052228393251422,0.9262400091678352,49.321202754974365,1288,606948352,2879389696,20
23,train,0.029503906653030064,0.9331690788547257,0.9199915370409386,0.9412901498380392,241.0837802886963,7460,2726003712,2879389696,20
23,val,0.03872094028635855,0.917672505936959,0.905937865000913,0.9250488792823855,42.294488191604614,1288,606948352,2879389696,20
24,train,0.0299325202887211,0.9322006587921006,0.9182850933619829,0.9407941910414708,236.62898969650269,7460,2726003712,2879389696,20
24,val,0.03630200213904857,0.9209948612674548,0.9088022575906458,0.928627682614688,52.01994729042053,1288,606948352,2879389696,20
25,train,0.029197551821008284,0.9337353847583529,0.9199987264155091,0.9422140751171015,246.13123202323914,7460,2726003712,2879389696,20
25,val,0.03974241986143557,0.9153676446839129,0.9051411700725244,0.9218186423063152,51.46065664291382,1288,606948352,2879389696,20
26,train,0.028545001998878824,0.9353075951747366,0.9218911704343975,0.9435854434876374,228.28591346740723,7460,2726003712,2879389696,20
26,val,0.03705063037265464,0.9214170209402579,0.9074230887196789,0.930313727318778,40.63058018684387,1288,606948352,2879389696,20
27,train,0.028409628861058873,0.9354749494638639,0.9221064467915571,0.9437312309556235,249.44044017791748,7460,2726003712,2879389696,20
27,val,0.03878390240509076,0.9197689583510051,0.9079230352833589,0.9272237269523896,42.530065059661865,1288,606948352,2879389696,20
28,train,0.02836623663791924,0.9357278170545401,0.9224150787635359,0.9439433288984391,249.53485321998596,7460,2726003712,2879389696,20
28,val,0.0378314197282553,0.92087030311389,0.9045536358942607,0.9312151316120663,47.84037375450134,1288,606948352,2879389696,20
29,train,0.02755347668958283,0.9376135369027212,0.9242912060798931,0.9458349866301774,217.62290954589844,7460,2726003712,2879389696,20
29,val,0.03760534926109976,0.9207135790928397,0.9053601799065558,0.930399138699581,49.376622915267944,1288,606948352,2879389696,20
Best validation loss 0.03630200213904857 from epoch 24
val dice (overall): 0.9210 (0.9196 - 0.9225)
val dice (large):   0.9088 (0.9066 - 0.9110)
val dice (small):   0.9286 (0.9267 - 0.9305)
test dice (overall): 0.9214 (0.9201 - 0.9227)
test dice (large):   0.9092 (0.9070 - 0.9113)
test dice (small):   0.9290 (0.9275 - 0.9305)
